"id","svgdir_id","uuid","term_id","color","x_min","x_max","x_med","taid"
"1422","411","be6df7f2-7759-11e4-adb6-57ce06b062da","2091","#E03245","5910","7370","6640","A04.7.02.049"
"1423","414","be6df874-7759-11e4-adb6-57ce06b062da","2092","#BE1A21","6160","6710","6435","A04.7.02.050"
"1424","414","be6df874-7759-11e4-adb6-57ce06b062da","2092","#15EBD7","6160","6710","6435","A04.7.02.050"
"1425","416","be6df8f6-7759-11e4-adb6-57ce06b062da","2093","#334CCC","6305","7830","7068","A04.7.02.051"
"1426","416","be6df8f6-7759-11e4-adb6-57ce06b062da","2093","#BEBC7B","6305","7830","7068","A04.7.02.051"
"1427","418","be6dfad6-7759-11e4-adb6-57ce06b062da","2094","#1FC803","6675","8310","7493","A04.7.02.052"
"1428","418","be6dfad6-7759-11e4-adb6-57ce06b062da","2094","#62B29F","6675","8345","7510","A04.7.02.052"
"1429","420","be6dfb62-7759-11e4-adb6-57ce06b062da","2095","#8E2513","6655","8400","7528","A04.7.02.053"
"1430","420","be6dfb62-7759-11e4-adb6-57ce06b062da","2095","#9EA183","6655","8400","7528","A04.7.02.053"
"1431","422","be6dfc70-7759-11e4-adb6-57ce06b062da","2097","#6EB859","7800","8150","7975","A04.7.02.055"
"1432","412","be6db990-7759-11e4-adb6-57ce06b062da","2048","#4DB535","3735","5030","4383","A04.7.02.006"
"1433","422","be6dfc70-7759-11e4-adb6-57ce06b062da","2097","#3860FF","7815","8150","7983","A04.7.02.055"
"1434","425","be6dfcf2-7759-11e4-adb6-57ce06b062da","2098","#30C55A","7755","8100","7928","A04.7.02.056"
"1435","425","be6dfcf2-7759-11e4-adb6-57ce06b062da","2098","#4AB7C5","7745","8065","7905","A04.7.02.056"
"1436","427","be6dfd74-7759-11e4-adb6-57ce06b062da","2099","#E346CB","7895","8185","8040","A04.7.02.057"
"1437","427","be6dfd74-7759-11e4-adb6-57ce06b062da","2099","#903AAC","7885","8185","8035","A04.7.02.057"
"1438","429","be6dff86-7759-11e4-adb6-57ce06b062da","2103","#2750FB","7975","8200","8088","A04.7.02.061"
"1439","429","be6dff86-7759-11e4-adb6-57ce06b062da","2103","#13E4E2","7975","8310","8143","A04.7.02.061"
"1440","431","be6e0012-7759-11e4-adb6-57ce06b062da","2104","#ED8579","8060","8190","8125","A04.7.02.062"
"1441","431","be6e0012-7759-11e4-adb6-57ce06b062da","2104","#67ECBD","8060","8205","8133","A04.7.02.062"
"1442","433","be6e0094-7759-11e4-adb6-57ce06b062da","2105","#3F0F46","7865","8285","8075","A04.7.02.063"
"1443","347","be6dbdfa-7759-11e4-adb6-57ce06b062da","2049","#038626","3705","4455","4080","A04.7.02.007"
"1444","433","be6e0094-7759-11e4-adb6-57ce06b062da","2105","#5470EB","7820","8285","8053","A04.7.02.063"
"1445","436","be6e0224-7759-11e4-adb6-57ce06b062da","2108","#9BA227","7865","8245","8055","A04.7.02.066"
"1446","436","be6e0224-7759-11e4-adb6-57ce06b062da","2108","#0CD806","7840","8285","8063","A04.7.02.066"
"1447","438","be6e02a6-7759-11e4-adb6-57ce06b062da","2109","#6D51A7","7830","8155","7993","A04.7.02.067"
"1448","438","be6e02a6-7759-11e4-adb6-57ce06b062da","2109","#FC1034","7775","8170","7973","A04.7.02.067"
"1449","440","be6e0328-7759-11e4-adb6-57ce06b062da","2110","#A45C13","7750","8160","7955","A04.7.02.068"
"1450","440","be6e0328-7759-11e4-adb6-57ce06b062da","2110","#419BC0","7750","8160","7955","A04.7.02.068"
"1451","442","be6e04b8-7759-11e4-adb6-57ce06b062da","2113","#5AF68A","8040","8235","8138","A04.7.02.071"
"1452","442","be6e04b8-7759-11e4-adb6-57ce06b062da","2113","#01FD70","8085","8235","8160","A04.7.02.071"
"1453","444","be6d4564-7759-11e4-adb6-57ce06b062da","1953","#F90F93","1370","2115","1743","A04.6.02.002"
"1454","445","be6d4a00-7759-11e4-adb6-57ce06b062da","1962","#D75592","1735","2115","1925","A04.6.02.011"
"1455","446","be6d4a82-7759-11e4-adb6-57ce06b062da","1963","#497D22","1540","2140","1840","A04.6.02.012"
"1456","446","be6d4a82-7759-11e4-adb6-57ce06b062da","1963","#E970F5","1510","2105","1808","A04.6.02.012"
"1457","448","be6d53ec-7759-11e4-adb6-57ce06b062da","1964","#B2BD65","1685","2990","2338","A04.6.02.013"
"1458","448","be6d53ec-7759-11e4-adb6-57ce06b062da","1964","#C1601A","1665","2990","2328","A04.6.02.013"
"1459","450","be6d5608-7759-11e4-adb6-57ce06b062da","1968","#AEA856","1590","2315","1953","A04.6.02.017"
"1460","450","be6d5608-7759-11e4-adb6-57ce06b062da","1968","#252962","1580","2275","1928","A04.6.02.017"
"1461","452","be6d56d0-7759-11e4-adb6-57ce06b062da","1969","#ADD5E4","1975","3035","2505","A04.6.02.018"
"1462","452","be6d56d0-7759-11e4-adb6-57ce06b062da","1969","#F5B154","1975","3035","2505","A04.6.02.018"
"1463","454","be6d5752-7759-11e4-adb6-57ce06b062da","1970","#C2F4F8","1715","2790","2253","A04.6.02.019"
"1464","444","be6d4564-7759-11e4-adb6-57ce06b062da","1953","#EDB4DD","1350","2110","1730","A04.6.02.002"
"1465","454","be6d5752-7759-11e4-adb6-57ce06b062da","1970","#5BA96E","1715","2775","2245","A04.6.02.019"
"1466","457","be6d5964-7759-11e4-adb6-57ce06b062da","1974","#01308C","2720","2820","2770","A04.6.02.023"
"1467","457","be6d5964-7759-11e4-adb6-57ce06b062da","1974","#F2F670","2715","2780","2748","A04.6.02.023"
"1468","459","be6d5a68-7759-11e4-adb6-57ce06b062da","1976","#BB3E91","2675","3460","3068","A04.6.02.025"
"1469","459","be6d5a68-7759-11e4-adb6-57ce06b062da","1976","#CF5587","2675","3460","3068","A04.6.02.025"
"1470","461","be6d5bf8-7759-11e4-adb6-57ce06b062da","1979","#DAEFF2","2830","4100","3465","A04.6.02.028"
"1471","461","be6d5bf8-7759-11e4-adb6-57ce06b062da","1979","#D8AF26","2830","4100","3465","A04.6.02.028"
"1472","463","be6d5c7a-7759-11e4-adb6-57ce06b062da","1980","#AA9BE8","2825","3875","3350","A04.6.02.029"
"1473","463","be6d5c7a-7759-11e4-adb6-57ce06b062da","1980","#CAFE17","2825","3875","3350","A04.6.02.029"
"1474","465","be6d5cfc-7759-11e4-adb6-57ce06b062da","1981","#F722BD","2820","4045","3433","A04.6.02.030"
"1475","466","be6d4776-7759-11e4-adb6-57ce06b062da","1957","#72B36C","1435","1585","1510","A04.6.02.006"
"1476","465","be6d5cfc-7759-11e4-adb6-57ce06b062da","1981","#5818E8","2820","4045","3433","A04.6.02.030"
"1477","468","be6d5e82-7759-11e4-adb6-57ce06b062da","1984","#606244","2800","4570","3685","A04.6.02.033"
"1478","468","be6d5e82-7759-11e4-adb6-57ce06b062da","1984","#D9A09D","2800","4570","3685","A04.6.02.033"
"1479","470","be6d6012-7759-11e4-adb6-57ce06b062da","1987","#1EFC47","2855","4570","3713","A04.6.02.036"
"1480","470","be6d6012-7759-11e4-adb6-57ce06b062da","1987","#0E0B8B","2840","4570","3705","A04.6.02.036"
"1481","472","be6d6094-7759-11e4-adb6-57ce06b062da","1988","#E944E1","3115","3875","3495","A04.6.02.037"
"1482","472","be6d6094-7759-11e4-adb6-57ce06b062da","1988","#6435C9","3110","3890","3500","A04.6.02.037"
"1483","474","be6d6116-7759-11e4-adb6-57ce06b062da","1989","#393E4C","3660","3990","3825","A04.6.02.038"
"1484","474","be6d6116-7759-11e4-adb6-57ce06b062da","1989","#F1961D","3650","3930","3790","A04.6.02.038"
"1485","476","be6d6198-7759-11e4-adb6-57ce06b062da","1990","#0C33B2","2345","3505","2925","A04.6.02.039"
"1486","466","be6d4776-7759-11e4-adb6-57ce06b062da","1957","#684021","1415","1560","1488","A04.6.02.006"
"1487","476","be6d6198-7759-11e4-adb6-57ce06b062da","1990","#E4A592","2345","3505","2925","A04.6.02.039"
"1488","479","be6d621a-7759-11e4-adb6-57ce06b062da","1991","#3E7B7B","2610","3875","3243","A04.6.02.040"
"1489","479","be6d621a-7759-11e4-adb6-57ce06b062da","1991","#8A78AF","2610","3875","3243","A04.6.02.040"
"1490","481","be6d629c-7759-11e4-adb6-57ce06b062da","1992","#F8E8FA","2820","3625","3223","A04.6.02.041"
"1491","481","be6d629c-7759-11e4-adb6-57ce06b062da","1992","#3D22DB","2805","3630","3218","A04.6.02.041"
"1492","483","be6d631e-7759-11e4-adb6-57ce06b062da","1993","#46F358","2885","4485","3685","A04.6.02.042"
"1493","483","be6d631e-7759-11e4-adb6-57ce06b062da","1993","#AB5825","2775","4485","3630","A04.6.02.042"
"1494","485","be6d6422-7759-11e4-adb6-57ce06b062da","1995","#83DEB4","3040","4335","3688","A04.6.02.044"
"1495","485","be6d6422-7759-11e4-adb6-57ce06b062da","1995","#915117","3000","4335","3668","A04.6.02.044"
"1496","487","be6d64a4-7759-11e4-adb6-57ce06b062da","1996","#4AF95A","2825","3875","3350","A04.6.02.045"
"1497","488","be6d487a-7759-11e4-adb6-57ce06b062da","1959","#C2EB7A","1470","2105","1788","A04.6.02.008"
"1498","487","be6d64a4-7759-11e4-adb6-57ce06b062da","1996","#EDAD57","2725","3875","3300","A04.6.02.045"
"1499","490","be6d6634-7759-11e4-adb6-57ce06b062da","1999","#5BA04A","2880","3370","3125","A04.6.02.048"
"1500","490","be6d6634-7759-11e4-adb6-57ce06b062da","1999","#01196A","2870","3350","3110","A04.6.02.048"
"1501","492","be6d6710-7759-11e4-adb6-57ce06b062da","2000","#F29E32","3155","4120","3638","A04.6.02.049"
"1502","492","be6d6710-7759-11e4-adb6-57ce06b062da","2000","#B9CAC1","3140","4120","3630","A04.6.02.049"
"1503","494","be6d6792-7759-11e4-adb6-57ce06b062da","2001","#C91B31","3625","3875","3750","A04.6.02.050"
"1504","494","be6d6792-7759-11e4-adb6-57ce06b062da","2001","#C027B4","3625","3875","3750","A04.6.02.050"
"1505","496","be6d6814-7759-11e4-adb6-57ce06b062da","2002","#6574F2","3265","3875","3570","A04.6.02.051"
"1506","496","be6d6814-7759-11e4-adb6-57ce06b062da","2002","#BAD19E","3230","3875","3553","A04.6.02.051"
"1507","498","be6d68a0-7759-11e4-adb6-57ce06b062da","2003","#75B941","3435","4500","3968","A04.6.02.052"
"1508","488","be6d487a-7759-11e4-adb6-57ce06b062da","1959","#1C296D","1470","2065","1768","A04.6.02.008"
"1509","498","be6d68a0-7759-11e4-adb6-57ce06b062da","2003","#2BA35C","3435","4500","3968","A04.6.02.052"
"1510","501","be6d6922-7759-11e4-adb6-57ce06b062da","2004","#85B488","4015","4235","4125","A04.6.02.053"
"1511","501","be6d6922-7759-11e4-adb6-57ce06b062da","2004","#199C94","4010","4235","4123","A04.6.02.053"
"1512","503","be6d6f58-7759-11e4-adb6-57ce06b062da","2005","#EEF14B","4015","4275","4145","A04.6.02.054"
"1513","503","be6d6f58-7759-11e4-adb6-57ce06b062da","2005","#5DE0BE","4010","4265","4138","A04.6.02.054"
"1514","505","be6d6fe4-7759-11e4-adb6-57ce06b062da","2006","#088FD8","4140","4295","4218","A04.6.02.055"
"1515","505","be6d6fe4-7759-11e4-adb6-57ce06b062da","2006","#112CFB","4120","4295","4208","A04.6.02.055"
"1516","507","be6d716a-7759-11e4-adb6-57ce06b062da","2009","#3C315F","4070","4260","4165","A04.6.02.058"
"1517","507","be6d716a-7759-11e4-adb6-57ce06b062da","2009","#F96FEA","4070","4250","4160","A04.6.02.058"
"1518","509","be6d78f4-7759-11e4-adb6-57ce06b062da","2010","#2A9B7C","4175","4310","4243","A04.6.02.059"
"1519","510","be6d497e-7759-11e4-adb6-57ce06b062da","1961","#E8B9A9","1620","1960","1790","A04.6.02.010"
"1520","509","be6d78f4-7759-11e4-adb6-57ce06b062da","2010","#0BCDDE","4165","4310","4238","A04.6.02.059"
"1521","512","be6d7a98-7759-11e4-adb6-57ce06b062da","2013","#80D858","4035","4340","4188","A04.6.02.062"
"1522","512","be6d7a98-7759-11e4-adb6-57ce06b062da","2013","#60D023","4010","4340","4175","A04.6.02.062"
"1523","514","be6d7b1a-7759-11e4-adb6-57ce06b062da","2014","#6187A6","4100","4340","4220","A04.6.02.063"
"1524","514","be6d7b1a-7759-11e4-adb6-57ce06b062da","2014","#C535D5","4095","4340","4218","A04.6.02.063"
"1525","516","be6d7b9c-7759-11e4-adb6-57ce06b062da","2015","#B57638","4120","4290","4205","A04.6.02.064"
"1526","516","be6d7b9c-7759-11e4-adb6-57ce06b062da","2015","#3BAD9D","4100","4290","4195","A04.6.02.064"
"1527","518","be6d7c1e-7759-11e4-adb6-57ce06b062da","2016","#0A0167","4120","4395","4258","A04.6.02.065"
"1528","518","be6d7c1e-7759-11e4-adb6-57ce06b062da","2016","#7EFE2A","4120","4395","4258","A04.6.02.065"
"1529","520","be6d7ca0-7759-11e4-adb6-57ce06b062da","2017","#5CF2A1","4090","4405","4248","A04.6.02.066"
"1530","510","be6d497e-7759-11e4-adb6-57ce06b062da","1961","#53C2A9","1575","1960","1768","A04.6.02.010"
"1531","520","be6d7ca0-7759-11e4-adb6-57ce06b062da","2017","#8BF56B","4085","4405","4245","A04.6.02.066"
"1532","523","be6d7d2c-7759-11e4-adb6-57ce06b062da","2018","#C0831E","4150","4365","4258","A04.6.02.067"
"1533","523","be6d7d2c-7759-11e4-adb6-57ce06b062da","2018","#1EAF55","4145","4365","4255","A04.6.02.067"
"1534","445","be6d4a00-7759-11e4-adb6-57ce06b062da","1962","#57E34F","1740","2140","1940","A04.6.02.011"
"1535","526","be6c7cc4-7759-11e4-adb6-57ce06b062da","1860","#5B628C","2510","4260","3385","A04.5.01.001"
"1536","527","be6c8ab6-7759-11e4-adb6-57ce06b062da","1886","#C142D1","2945","3680","3313","A04.5.01.027"
"1537","528","be6d324a-7759-11e4-adb6-57ce06b062da","1931","#B42671","4350","4600","4475","A04.5.04.002"
"1538","529","be6d36c8-7759-11e4-adb6-57ce06b062da","1939","#40F7C6","4305","4405","4355","A04.5.04.011"
"1539","529","be6d36c8-7759-11e4-adb6-57ce06b062da","1939","#286389","4305","4395","4350","A04.5.04.011"
"1540","526","be6c7cc4-7759-11e4-adb6-57ce06b062da","1860","#070A5C","2480","4270","3375","A04.5.01.001"
"1541","532","be6c8066-7759-11e4-adb6-57ce06b062da","1867","#AA092F","2480","3820","3150","A04.5.01.008"
"1542","532","be6c8066-7759-11e4-adb6-57ce06b062da","1867","#3D0EDC","2480","3795","3138","A04.5.01.008"
"1543","534","be6c8516-7759-11e4-adb6-57ce06b062da","1876","#332EBE","3335","4260","3798","A04.5.01.017"
"1544","534","be6c8516-7759-11e4-adb6-57ce06b062da","1876","#48BD24","3340","4235","3788","A04.5.01.017"
"1545","536","be6c861a-7759-11e4-adb6-57ce06b062da","1878","#D2257A","2730","4190","3460","A04.5.01.019"
"1546","536","be6c861a-7759-11e4-adb6-57ce06b062da","1878","#4083F7","2730","4185","3458","A04.5.01.019"
"1547","527","be6c8ab6-7759-11e4-adb6-57ce06b062da","1886","#CC2366","2945","3695","3320","A04.5.01.027"
"1548","539","be6c3f7a-7759-11e4-adb6-57ce06b062da","1824","#3B251C","1540","2610","2075","A04.4.01.002"
"1549","540","be6c5924-7759-11e4-adb6-57ce06b062da","1834","#C34F5A","1460","3350","2405","A04.4.01.012"
"1550","541","be6c71f2-7759-11e4-adb6-57ce06b062da","1842","#1F1D6E","2505","3245","2875","A04.4.02.001"
"1551","539","be6c3f7a-7759-11e4-adb6-57ce06b062da","1824","#51A51A","1460","2625","2043","A04.4.01.002"
"1552","543","be6c429a-7759-11e4-adb6-57ce06b062da","1828","#3AE138","1570","2030","1800","A04.4.01.006"
"1553","543","be6c429a-7759-11e4-adb6-57ce06b062da","1828","#3176CA","1520","2030","1775","A04.4.01.006"
"1554","545","be6c434e-7759-11e4-adb6-57ce06b062da","1829","#46AE4B","1500","1630","1565","A04.4.01.007"
"1555","545","be6c434e-7759-11e4-adb6-57ce06b062da","1829","#CD031B","1475","1615","1545","A04.4.01.007"
"1556","547","be6c498e-7759-11e4-adb6-57ce06b062da","1830","#2D04A7","1450","2685","2068","A04.4.01.008"
"1557","547","be6c498e-7759-11e4-adb6-57ce06b062da","1830","#7A0DF1","1405","2690","2048","A04.4.01.008"
"1558","540","be6c5924-7759-11e4-adb6-57ce06b062da","1834","#DB37C3","1460","3350","2405","A04.4.01.012"
"1559","550","be6c0e74-7759-11e4-adb6-57ce06b062da","1758","#D9ECFC","0800","2670","1735","A04.3.01.001"
"1560","551","be6c12ac-7759-11e4-adb6-57ce06b062da","1766","#AFF9A4","0945","1565","1255","A04.3.01.009"
"1561","552","be6c141e-7759-11e4-adb6-57ce06b062da","1768","#E21942","1410","1860","1635","A04.3.01.011"
"1562","552","be6c141e-7759-11e4-adb6-57ce06b062da","1768","#5A915F","1395","1910","1653","A04.3.01.011"
"1563","554","be6c1d60-7759-11e4-adb6-57ce06b062da","1776","#1E8B17","2205","2940","2573","A04.3.02.002"
"1564","554","be6c1d60-7759-11e4-adb6-57ce06b062da","1776","#890354","2205","2940","2573","A04.3.02.002"
"1565","556","be6c1ef0-7759-11e4-adb6-57ce06b062da","1779","#516F62","2945","3835","3390","A04.3.02.005"
"1566","556","be6c1ef0-7759-11e4-adb6-57ce06b062da","1779","#FC22EC","2945","3835","3390","A04.3.02.005"
"1567","558","be6c1f72-7759-11e4-adb6-57ce06b062da","1780","#F8607C","1240","2200","1720","A04.3.02.006"
"1568","558","be6c1f72-7759-11e4-adb6-57ce06b062da","1780","#E579A9","1190","2200","1695","A04.3.02.006"
"1569","560","be6c2184-7759-11e4-adb6-57ce06b062da","1784","#923EDA","2945","3900","3423","A04.3.02.010"
"1570","550","be6c0e74-7759-11e4-adb6-57ce06b062da","1758","#2ACD45","0800","2515","1658","A04.3.01.001"
"1571","560","be6c2184-7759-11e4-adb6-57ce06b062da","1784","#1F45CE","2945","3900","3423","A04.3.02.010"
"1572","563","be6c2314-7759-11e4-adb6-57ce06b062da","1787","#1BF538","0885","2200","1543","A04.3.02.013"
"1573","563","be6c2314-7759-11e4-adb6-57ce06b062da","1787","#2DF8AC","0885","2200","1543","A04.3.02.013"
"1574","565","be6c2396-7759-11e4-adb6-57ce06b062da","1788","#91FBB6","0805","1245","1025","A04.3.02.014"
"1575","565","be6c2396-7759-11e4-adb6-57ce06b062da","1788","#50008D","0795","1245","1020","A04.3.02.014"
"1576","567","be6c2738-7759-11e4-adb6-57ce06b062da","1795","#DA0F9E","0710","1670","1190","A04.3.02.103"
"1577","567","be6c2738-7759-11e4-adb6-57ce06b062da","1795","#524C71","0685","1515","1100","A04.3.02.103"
"1578","569","be6c283c-7759-11e4-adb6-57ce06b062da","1797","#0D4F5D","2945","4100","3523","A04.3.02.201"
"1579","569","be6c283c-7759-11e4-adb6-57ce06b062da","1797","#4BA77C","2945","4100","3523","A04.3.02.201"
"1580","571","be6c2c2e-7759-11e4-adb6-57ce06b062da","1804","#525759","1040","2115","1578","A04.3.02.208"
"1581","572","be6c111c-7759-11e4-adb6-57ce06b062da","1763","#B8BE48","2000","3600","2800","A04.3.01.006"
"1582","571","be6c2c2e-7759-11e4-adb6-57ce06b062da","1804","#A4B15E","1040","2110","1575","A04.3.02.208"
"1583","574","be6c2cb0-7759-11e4-adb6-57ce06b062da","1805","#0D3C00","0630","1945","1288","A04.3.02.209"
"1584","574","be6c2cb0-7759-11e4-adb6-57ce06b062da","1805","#5417E4","0590","2090","1340","A04.3.02.209"
"1585","572","be6c111c-7759-11e4-adb6-57ce06b062da","1763","#7CC377","1965","3550","2758","A04.3.01.006"
"1586","577","be6c11a8-7759-11e4-adb6-57ce06b062da","1764","#7389A6","1435","2185","1810","A04.3.01.007"
"1587","577","be6c11a8-7759-11e4-adb6-57ce06b062da","1764","#CB65DB","1420","2185","1803","A04.3.01.007"
"1588","579","be6c122a-7759-11e4-adb6-57ce06b062da","1765","#9E6059","1355","1615","1485","A04.3.01.008"
"1589","579","be6c122a-7759-11e4-adb6-57ce06b062da","1765","#B5B02D","1345","1615","1480","A04.3.01.008"
"1590","551","be6c12ac-7759-11e4-adb6-57ce06b062da","1766","#B14FD5","0950","1570","1260","A04.3.01.009"
"1591","582","be6bface-7759-11e4-adb6-57ce06b062da","1721","#557EA5","0880","1745","1313","A04.2.01.002"
"1592","583","be6bfce0-7759-11e4-adb6-57ce06b062da","1725","#9789B9","1105","1660","1383","A04.2.01.006"
"1593","584","be6bfdee-7759-11e4-adb6-57ce06b062da","1727","#F534AE","0825","1650","1238","A04.2.01.008"
"1594","584","be6bfdee-7759-11e4-adb6-57ce06b062da","1727","#036A3E","0805","1650","1228","A04.2.01.008"
"1595","586","be6bfef2-7759-11e4-adb6-57ce06b062da","1729","#31752D","0755","0845","800","A04.2.02.002"
"1596","586","be6bfef2-7759-11e4-adb6-57ce06b062da","1729","#ED0B25","0755","0830","793","A04.2.02.002"
"1597","588","be6bff7e-7759-11e4-adb6-57ce06b062da","1730","#0CD837","0800","0925","863","A04.2.02.003"
"1598","588","be6bff7e-7759-11e4-adb6-57ce06b062da","1730","#7917A0","0785","0870","828","A04.2.02.003"
"1599","590","be6c0000-7759-11e4-adb6-57ce06b062da","1731","#36ED7E","0775","1015","895","A04.2.02.004"
"1600","590","be6c0000-7759-11e4-adb6-57ce06b062da","1731","#A75C95","0755","1005","880","A04.2.02.004"
"1601","592","be6c0082-7759-11e4-adb6-57ce06b062da","1732","#A00671","0730","0860","795","A04.2.02.005"
"1602","582","be6bface-7759-11e4-adb6-57ce06b062da","1721","#2A0A78","0880","1685","1283","A04.2.01.002"
"1603","592","be6c0082-7759-11e4-adb6-57ce06b062da","1732","#F22105","0730","0860","795","A04.2.02.005"
"1604","595","be6c0104-7759-11e4-adb6-57ce06b062da","1733","#3C85B3","0720","0895","808","A04.2.02.006"
"1605","595","be6c0104-7759-11e4-adb6-57ce06b062da","1733","#58396E","0660","0895","778","A04.2.02.006"
"1606","597","be6c0190-7759-11e4-adb6-57ce06b062da","1734","#038E11","0865","1045","955","A04.2.02.007"
"1607","597","be6c0190-7759-11e4-adb6-57ce06b062da","1734","#091A07","0855","1045","950","A04.2.02.007"
"1608","599","be6c0294-7759-11e4-adb6-57ce06b062da","1736","#22D7F4","0805","1250","1028","A04.2.03.002"
"1609","599","be6c0294-7759-11e4-adb6-57ce06b062da","1736","#92E9AF","0735","1250","993","A04.2.03.002"
"1610","601","be6c047e-7759-11e4-adb6-57ce06b062da","1739","#760893","0825","1170","998","A04.2.03.005"
"1611","601","be6c047e-7759-11e4-adb6-57ce06b062da","1739","#956DD1","0845","1170","1008","A04.2.03.005"
"1612","603","be6c0500-7759-11e4-adb6-57ce06b062da","1740","#890B5E","0985","1250","1118","A04.2.03.006"
"1613","604","be6bfb5a-7759-11e4-adb6-57ce06b062da","1722","#ECEF65","0740","1405","1073","A04.2.01.003"
"1614","603","be6c0500-7759-11e4-adb6-57ce06b062da","1740","#058AE0","0985","1230","1108","A04.2.03.006"
"1615","606","be6c058c-7759-11e4-adb6-57ce06b062da","1741","#54E82E","1070","1230","1150","A04.2.03.007"
"1616","606","be6c058c-7759-11e4-adb6-57ce06b062da","1741","#97E848","1070","1235","1153","A04.2.03.007"
"1617","608","be6c0690-7759-11e4-adb6-57ce06b062da","1743","#F8D0E2","1235","1775","1505","A04.2.04.002"
"1618","608","be6c0690-7759-11e4-adb6-57ce06b062da","1743","#145B93","1235","1775","1505","A04.2.04.002"
"1619","610","be6c071c-7759-11e4-adb6-57ce06b062da","1744","#7B5738","1220","1565","1393","A04.2.04.003"
"1620","610","be6c071c-7759-11e4-adb6-57ce06b062da","1744","#2BA160","1220","1530","1375","A04.2.04.003"
"1621","612","be6c08a2-7759-11e4-adb6-57ce06b062da","1747","#682139","1325","1755","1540","A04.2.04.006"
"1622","612","be6c08a2-7759-11e4-adb6-57ce06b062da","1747","#85C200","1325","1755","1540","A04.2.04.006"
"1623","614","be6c092e-7759-11e4-adb6-57ce06b062da","1748","#646654","1160","1395","1278","A04.2.04.007"
"1624","604","be6bfb5a-7759-11e4-adb6-57ce06b062da","1722","#64B9A6","0730","1405","1068","A04.2.01.003"
"1625","614","be6c092e-7759-11e4-adb6-57ce06b062da","1748","#CA6D43","1170","1405","1288","A04.2.04.007"
"1626","617","be6bfbdc-7759-11e4-adb6-57ce06b062da","1723","#C5F55F","1290","1630","1460","A04.2.01.004"
"1627","617","be6bfbdc-7759-11e4-adb6-57ce06b062da","1723","#7E8313","1295","1630","1463","A04.2.01.004"
"1628","619","be6bfc5e-7759-11e4-adb6-57ce06b062da","1724","#26AF44","1345","1565","1455","A04.2.01.005"
"1629","619","be6bfc5e-7759-11e4-adb6-57ce06b062da","1724","#45E31A","1345","1565","1455","A04.2.01.005"
"1630","583","be6bfce0-7759-11e4-adb6-57ce06b062da","1725","#E961B5","1090","1625","1358","A04.2.01.006"
"1631","622","be6bef5c-7759-11e4-adb6-57ce06b062da","1701","#BD3F3E","0850","1095","973","A04.1.03.036"
"1632","623","be6bf59c-7759-11e4-adb6-57ce06b062da","1711","#F6171A","0805","1085","945","A04.1.04.009"
"1633","622","be6bef5c-7759-11e4-adb6-57ce06b062da","1701","#96B5C7","0850","1095","973","A04.1.03.036"
"1634","625","be6bf100-7759-11e4-adb6-57ce06b062da","1704","#0F4799","0735","1130","933","A04.1.04.002"
"1635","625","be6bf100-7759-11e4-adb6-57ce06b062da","1704","#8844A7","0720","1130","925","A04.1.04.002"
"1636","627","be6bf376-7759-11e4-adb6-57ce06b062da","1707","#7B8078","0125","0930","528","A04.1.04.005"
"1637","627","be6bf376-7759-11e4-adb6-57ce06b062da","1707","#D0B464","0125","0925","525","A04.1.04.005"
"1638","629","be6bf402-7759-11e4-adb6-57ce06b062da","1708","#A1048D","0725","0890","808","A04.1.04.006"
"1639","629","be6bf402-7759-11e4-adb6-57ce06b062da","1708","#B2F997","0720","0865","793","A04.1.04.006"
"1640","623","be6bf59c-7759-11e4-adb6-57ce06b062da","1711","#9BD24F","0805","1090","948","A04.1.04.009"
"1641","632","be6ab9d4-7759-11e4-adb6-57ce06b062da","1364","#fff",,,"0","A03.2.00.001"
"1642","633","be6b243c-7759-11e4-adb6-57ce06b062da","1524","#fff",,,"0","A03.6.06.001"
"1643","634","be6b1866-7759-11e4-adb6-57ce06b062da","1514","#AEB241","4265","4550","4408","A03.6.03.005"
"1644","635","be6b411a-7759-11e4-adb6-57ce06b062da","1534","#B3228E","4230","4310","4270","A03.6.07.010"
"1645","636","be6b420a-7759-11e4-adb6-57ce06b062da","1536","#739602","6135","6145","6140","A03.6.08.002"
"1646","637","be6b437c-7759-11e4-adb6-57ce06b062da","1539","#288662","6180","6200","6190","A03.6.08.005"
"1647","638","be6b44bc-7759-11e4-adb6-57ce06b062da","1541","#6FDDE1","6020","6165","6093","A03.6.08.007"
"1648","639","be6b4570-7759-11e4-adb6-57ce06b062da","1542","#B5C244","6105","6215","6160","A03.6.08.008"
"1649","640","be6b4db8-7759-11e4-adb6-57ce06b062da","1545","#3D31B2","6000","6190","6095","A03.6.08.011"
"1650","641","be6b4e6c-7759-11e4-adb6-57ce06b062da","1546","#10B1AC","6010","6300","6155","A03.6.08.012"
"1651","634","be6b1866-7759-11e4-adb6-57ce06b062da","1514","#9BE349","4230","4550","4390","A03.6.03.005"
"1652","643","be6b196a-7759-11e4-adb6-57ce06b062da","1516","#D95B68","4265","4325","4295","A03.6.03.007"
"1653","643","be6b196a-7759-11e4-adb6-57ce06b062da","1516","#6B1F31","4230","4320","4275","A03.6.03.007"
"1654","645","be6b3bf2-7759-11e4-adb6-57ce06b062da","1532","#8B89BC","4230","4265","4248","A03.6.07.008"
