"1129","1116","0","2","4","3","H2.00.05.1.00007 vinculum sarcolemmaticum -- Dense plaque",NULL,"H2.00.05.1.00007","Dense plaque","vinculum sarcolemmaticum","arie densă"
"1130","1116","0","2","4","3","H2.00.05.1.00008 macula communicans  ;  nexus -- Gap junction; Macula communicans; Nexus",NULL,"H2.00.05.1.00008","Gap junction; Macula communicans; Nexus","macula communicans  ;  nexus"," maculă comunicantă  ;  nexus ; joncțiune gap"
"1131","1167","0","2","4","3","H2.00.05.1.00008 macula communicans  ;  nexus -- Gap junction; Macula communicans; Nexus",NULL,"H2.00.05.1.00008","Gap junction; Macula communicans; Nexus","macula communicans  ;  nexus"," maculă comunicantă  ;  nexus ; joncțiune gap"
"1132","1116","0","2","4","3","H2.00.05.1.00009 textus muscularis levis unitaris -- Unitary smooth muscle tissue",NULL,"H2.00.05.1.00009","Unitary smooth muscle tissue","textus muscularis levis unitaris"," țesut muscular neted unitar "
"1133","1116","0","2","4","3","H2.00.05.1.00010 textus muscularis levis multiunitaris -- Multi unit smooth muscle tissue",NULL,"H2.00.05.1.00010","Multi unit smooth muscle tissue","textus muscularis levis multiunitaris"," țesut muscular neted multiunitar "
"1134","1082","0","2","4","3","H2.00.05.2.00001 textus muscularis striatus -- STRIATED MUSCLE TISSUE",NULL,"H2.00.05.2.00001","STRIATED MUSCLE TISSUE","textus muscularis striatus"," țesut muscular striat"
"1135","1134","0","2","4","3","H2.00.05.2.00002 textus muscularis striatus skeletalis -- Skeletal striated muscle",NULL,"H2.00.05.2.00002","Skeletal striated muscle","textus muscularis striatus skeletalis"," țesut muscular striat scheletic"
"1136","1134","0","2","4","3","H2.00.05.2.00003 textus muscularis striatus visceralis -- Visceral striated muscle",NULL,"H2.00.05.2.00003","Visceral striated muscle","textus muscularis striatus visceralis"," țesut muscular striat  visceral "
"1137","1136","0","2","4","3","H2.00.05.2.00004 textus muscularis striatus cardiacus -- Cardiac striated muscle",NULL,"H2.00.05.2.00004","Cardiac striated muscle","textus muscularis striatus cardiacus"," țesut muscular striat  cardiac"
"1138","1136","0","2","4","3","H2.00.05.2.00005 textus muscularis striatus visceralis non cardiacus -- Noncardiac visceral striated muscle",NULL,"H2.00.05.2.00005","Noncardiac visceral striated muscle","textus muscularis striatus visceralis non cardiacus"," țesut muscular striat  visceral non-cardiac"
"1139","1134","0","2","4","3","H2.00.05.2.01001 textus muscularis striatus non cardiacus -- Noncardiac striated muscle tissue",NULL,"H2.00.05.2.01001","Noncardiac striated muscle tissue","textus muscularis striatus non cardiacus"," țesut muscular striat non-cardiac"
"1140","1139","0","2","4","3","H2.00.05.2.01002 myofibra striata non cardiaca -- Non-cardiac striated muscle fibre",NULL,"H2.00.05.2.01002","Non-cardiac striated muscle fibre","myofibra striata non cardiaca","fibră musculară striată non-cardiacă"
"1140","1190","0","2","4","3","H2.00.05.2.01002 myofibra striata non cardiaca -- Noncardiac striated muscle fibre",NULL,"H2.00.05.2.01002","Noncardiac striated muscle fibre","myofibra striata non cardiaca","fibră musculară striată non-cardiacă"
"1142","1139","0","2","4","3","H2.00.05.2.01003 myofibrilla striata non cardiaca -- Noncardiac myofibril",NULL,"H2.00.05.2.01003","Noncardiac myofibril","myofibrilla striata non cardiaca"," miofibrilă striată non-cardiacă "
"1143","1142","0","2","4","3","H2.00.05.2.01004 myofilamentum -- Myofilament",NULL,"H2.00.05.2.01004","Myofilament","myofilamentum"," miofilament "
"1144","1090","0","2","4","3","H2.00.05.2.01005 stria a  ;  discus anisotropicus -- A band; Anisotropic band",NULL,"H2.00.05.2.01005","A band; Anisotropic band","stria a  ;  discus anisotropicus"," bandă A  ;  disc anizotropic "
"1145","1090","0","2","4","3","H2.00.05.2.01006 stria i  ;  discus isotropicus -- I band; Isotropic band",NULL,"H2.00.05.2.01006","I band; Isotropic band","stria i  ;  discus isotropicus","bandă I ; disc izotropic"
"1146","1090","0","2","4","3","H2.00.05.2.01007 stria h -- H band; Pale zone",NULL,"H2.00.05.2.01007","H band; Pale zone","stria h","bandă H"
"1147","1146","0","2","4","3","H2.00.05.2.01008 pseudostria h -- Pseudo H band",NULL,"H2.00.05.2.01008","Pseudo H band","pseudostria h"," pseudobandă H"
"1148","1090","0","2","4","3","H2.00.05.2.01009 linea m  ;  mesophragma -- M line",NULL,"H2.00.05.2.01009","M line","linea m  ;  mesophragma"," linie M  ;  mezofragmă "
"1149","1148","0","2","4","3","H2.00.05.2.01010 filamentum m -- M Filament",NULL,"H2.00.05.2.01010","M Filament","filamentum m"," filament M"
"1150","1148","0","2","4","3","H2.00.05.2.01011 pons m -- M Bridge",NULL,"H2.00.05.2.01011","M Bridge","pons m"," punte M"
"1151","1090","0","2","4","3","H2.00.05.2.01012 linea z  ;  telophragma -- Z line; Z disc",NULL,"H2.00.05.2.01012","Z line; Z disc","linea z  ;  telophragma"," linie Z  ;  telofragmă "
"1152","1142","0","2","4","3","H2.00.05.2.01013 costamerum -- Costamere",NULL,"H2.00.05.2.01013","Costamere","costamerum","costamer"
"1153","1142","0","2","4","3","H2.00.05.2.01014 reticulum sarcoplasmicum -- Sarcoplasmic reticulum",NULL,"H2.00.05.2.01014","Sarcoplasmic reticulum","reticulum sarcoplasmicum"," reticul sarcoplasmic  "
"1154","1153","0","2","4","3","H2.00.05.2.01015 elementum reticulare -- Reticular element",NULL,"H2.00.05.2.01015","Reticular element","elementum reticulare"," element reticular"
"1155","1153","0","2","4","3","H2.00.05.2.01016 elementum tubulare -- Tubular element",NULL,"H2.00.05.2.01016","Tubular element","elementum tubulare"," element tubular "
"1156","1153","0","2","4","3","H2.00.05.2.01017 cisterna terminalis -- Terminal cistern",NULL,"H2.00.05.2.01017","Terminal cistern","cisterna terminalis"," cisternă terminală"
"1157","1153","0","2","4","3","H2.00.05.2.01018 tubulus t  ;  tubulus transversus -- T tubule; Transverse tubule",NULL,"H2.00.05.2.01018","T tubule; Transverse tubule","tubulus t  ;  tubulus transversus","tubul T ; tubul transvers"
"1158","1153","0","2","4","3","H2.00.05.2.01019 trias -- Triad",NULL,"H2.00.05.2.01019","Triad","trias"," triadă "
"1159","1142","0","2","4","3","H2.00.05.2.01020 myosatellitocytus -- Myosatellite cell",NULL,"H2.00.05.2.01020","Myosatellite cell","myosatellitocytus","celulă satelită musculară"
"1160","1134","0","2","4","3","H2.00.05.2.02001 textus muscularis striatus cardiacus -- Cardiac striated muscle",NULL,"H2.00.05.2.02001","Cardiac striated muscle","textus muscularis striatus cardiacus"," țesut muscular striat  cardiac"
"1161","1160","0","2","4","3","H2.00.05.2.02002 cardiomyofibra  ;  myofibra cardiaca -- Cardiac myofibre",NULL,"H2.00.05.2.02002","Cardiac myofibre","cardiomyofibra  ;  myofibra cardiaca","fibră musculară cardiacă"
"1162","3039","0","2","4","3","H2.00.05.2.02002 cardiomyofibra  ;  myofibra cardiaca -- Cardiac myofibre",NULL,"H2.00.05.2.02002","Cardiac myofibre","cardiomyofibra  ;  myofibra cardiaca","fibră musculară cardiacă"
"1163","1160","0","2","4","3","H2.00.05.2.02003 cellula cardiomyoprogenetrix -- Cardiac myoprogenitor cell",NULL,"H2.00.05.2.02003","Cardiac myoprogenitor cell","cellula cardiomyoprogenetrix","celulă mioprogenitoare cardiacă"
"1164","1160","0","2","4","3","H2.00.05.2.02004 cardiomyocytus  ;  myocytus cardiacus -- Cardiac muscle cell",NULL,"H2.00.05.2.02004","Cardiac muscle cell","cardiomyocytus  ;  myocytus cardiacus","celulă musculară cardiacă"
"1164","1189","0","2","4","3","H2.00.05.2.02004 cardiomyocytus  ;  myocytus cardiacus -- Cardiac muscle cell",NULL,"H2.00.05.2.02004","Cardiac muscle cell","cardiomyocytus  ;  myocytus cardiacus","celulă musculară cardiacă"
"1166","1160","0","2","4","3","H2.00.05.2.02005 myofibrilla striata cardiaca -- Cardiac myofibril",NULL,"H2.00.05.2.02005","Cardiac myofibril","myofibrilla striata cardiaca"," miofibrilă striată cardiacă "
"1167","1166","0","2","4","3","H2.00.05.2.02006 discus intercalaris  ;  discus intercalatus -- Intercalated disc",NULL,"H2.00.05.2.02006","Intercalated disc","discus intercalaris  ;  discus intercalatus"," disc intercalar"
"1168","1167","0","2","4","3","H2.00.05.2.02007 macula adhaerens  ;  desmosoma -- Desmosome; Macula adherens",NULL,"H2.00.05.2.02007","Desmosome; Macula adherens","macula adhaerens  ;  desmosoma"," maculă de adezivitate  ;  desmozom "
"1169","1167","0","2","4","3","H2.00.05.2.02008 fascia adhaerens -- Fascia adherens",NULL,"H2.00.05.2.02008","Fascia adherens","fascia adhaerens","fascie de adezivitate"
"1170","1166","0","2","4","3","H2.00.05.2.02009 reticulum sarcoplasmicum -- Sarcoplasmic reticulum",NULL,"H2.00.05.2.02009","Sarcoplasmic reticulum","reticulum sarcoplasmicum"," reticul sarcoplasmic  "
"1171","1170","0","2","4","3","H2.00.05.2.02010 elementum reticulare -- Reticular element",NULL,"H2.00.05.2.02010","Reticular element","elementum reticulare"," element reticular "
"1172","1170","0","2","4","3","H2.00.05.2.02011 elementum tubulare -- Tubular element",NULL,"H2.00.05.2.02011","Tubular element","elementum tubulare"," element tubular "
"1173","1170","0","2","4","3","H2.00.05.2.02012 cisterna terminalis -- Terminal cistern",NULL,"H2.00.05.2.02012","Terminal cistern","cisterna terminalis"," cisternă terminală"
"1174","1166","0","2","4","3","H2.00.05.2.02013 tubulus transversus -- Transverse tubule; T tubule",NULL,"H2.00.05.2.02013","Transverse tubule; T tubule","tubulus transversus","tubul T ; tubul transvers"
"1175","1174","0","2","4","3","H2.00.05.2.02014 lamina basalis intratubularis -- Intratubular basal lamina",NULL,"H2.00.05.2.02014","Intratubular basal lamina","lamina basalis intratubularis"," lamină bazală intratubulară "
"1176","3040","0","2","4","3","H2.00.05.2.02015 cardiomyocytus atrialis secretans -- Endocrine atrial cardiomyocyte; Atrial myoendocrine cell",NULL,"H2.00.05.2.02015","Endocrine atrial cardiomyocyte; Atrial myoendocrine cell","cardiomyocytus atrialis secretans"," cardiomiocit atrial secretant "
"1177","1166","0","2","4","3","H2.00.05.2.02015 dias -- Diad",NULL,"H2.00.05.2.02015","Diad","dias"," diadă "
"1178","1160","0","2","4","3","H2.00.05.2.02016 cardiomyocytus atrialis secretans -- Endocrine atrial cardiomyocyte; Atrial myoendocrine cell",NULL,"H2.00.05.2.02016","Endocrine atrial cardiomyocyte; Atrial myoendocrine cell","cardiomyocytus atrialis secretans"," cardiomiocit atrial secretant "
"1179","3049","0","2","4","3","H2.00.05.2.02016 cardiomyocytus stimulans  ;  myocytus nodalis -- Stimulating cardiomyocyte; Cardiac pacemaker cell",NULL,"H2.00.05.2.02016","Stimulating cardiomyocyte; Cardiac pacemaker cell","cardiomyocytus stimulans  ;  myocytus nodalis","celulă cardiacă tip pacemaker"
"1180","1160","0","2","4","3","H2.00.05.2.02017 cardiomyocytus stimulans  ;  myocytus nodalis -- Stimulating cardiomyocyte; Cardiac pacemaker cell",NULL,"H2.00.05.2.02017","Stimulating cardiomyocyte; Cardiac pacemaker cell","cardiomyocytus stimulans  ;  myocytus nodalis","celulă cardiacă tip pacemaker"
"1181","1162","0","2","4","3","H2.00.05.2.02017 cardiomyofibra conducens  ;  myofibra cardiaca conducens -- Conducting cardiac myofibre",NULL,"H2.00.05.2.02017","Conducting cardiac myofibre","cardiomyofibra conducens  ;  myofibra cardiaca conducens","fibră musculară de conducere"
"1182","1160","0","2","4","3","H2.00.05.2.02018 cardiomyocytus conducens  ;  myocytus cardiacus conducens -- Conducting cardiac muscle cell",NULL,"H2.00.05.2.02018","Conducting cardiac muscle cell","cardiomyocytus conducens  ;  myocytus cardiacus conducens"," cardiomiocit de conducere  ;  celulă musculară cardiacă de conducere "
"1183","3040","0","2","4","3","H2.00.05.2.02018 cardiomyofibra conducens  ;  myofibra cardiaca conducens -- Conducting cardiac myofibre",NULL,"H2.00.05.2.02018","Conducting cardiac myofibre","cardiomyofibra conducens  ;  myofibra cardiaca conducens","fibră musculară de conducere"
"1184","1160","0","2","4","3","H2.00.05.2.02019 cardiomyocytus conducens  ;  myocytus cardiacus conducens -- Cardiac conducting muscle cell",NULL,"H2.00.05.2.02019","Cardiac conducting muscle cell","cardiomyocytus conducens  ;  myocytus cardiacus conducens"," cardiomiocit de conducere  ;  celulă musculară cardiacă de conducere "
"1185","1134","0","2","4","3","H2.00.05.2.03001 myohistogenesis -- Myohistogenesis",NULL,"H2.00.05.2.03001","Myohistogenesis","myohistogenesis"," miohistogeneză "
"1186","1185","0","2","4","3","H2.00.05.2.03002 cellula myocytoprogenetrix -- Myocytoprogenitor cell",NULL,"H2.00.05.2.03002","Myocytoprogenitor cell","cellula myocytoprogenetrix"," celulă miocitoprogenitoare "
"1187","1185","0","2","4","3","H2.00.05.2.03003 promyoblastus -- Promyoblast",NULL,"H2.00.05.2.03003","Promyoblast","promyoblastus"," promioblast "
"1188","1185","0","2","4","3","H2.00.05.2.03004 myoblastus -- Myoblast",NULL,"H2.00.05.2.03004","Myoblast","myoblastus"," mioblast "
"1189","1185","0","2","4","3","H2.00.05.2.03005 status mononuclearis -- Mononuclear state",NULL,"H2.00.05.2.03005","Mononuclear state","status mononuclearis"," stadiu mononuclear "
"1190","1185","0","2","4","3","H2.00.05.2.03006 status multinuclearis -- Multinuclear state",NULL,"H2.00.05.2.03006","Multinuclear state","status multinuclearis"," stadiu multinuclear "
"1191","1190","0","2","4","3","H2.00.05.2.03007 myotubus -- Myotube",NULL,"H2.00.05.2.03007","Myotube","myotubus"," miotub "
"1192","1190","0","2","4","3","H2.00.05.2.03008 myofibra -- Myofibre",NULL,"H2.00.05.2.03008","Myofibre","myofibra"," miofibră "
"1193","4259","0","2","4","3","H2.00.06.0.00001 textus nervosus -- Nerve tissue",NULL,"H2.00.06.0.00001","Nerve tissue","textus nervosus"," țesut nervos "
"1194","1214","0","2","4","3","H2.00.06.0.00004 axolemma -- Axolemma",NULL,"H2.00.06.0.00004","Axolemma","axolemma"," axolemă "
"1195","1193","0","2","4","3","H2.00.06.1.00001 neuron -- NEURON",NULL,"H2.00.06.1.00001","NEURON","neuron"," neuron "
"1196","1195","0","2","4","3","H2.00.06.1.00002 neurolemma -- Neurolemma; Neurilemma",NULL,"H2.00.06.1.00002","Neurolemma; Neurilemma","neurolemma"," neurolemă "
"1197","1196","0","2","4","3","H2.00.06.1.00003 axolemma -- Axolemma",NULL,"H2.00.06.1.00003","Axolemma","axolemma"," axolemă "
"1198","1195","0","2","4","3","H2.00.06.1.00004 perikaryon  ;  neurosoma  ;  soma  ;  corpus neuronis -- Nerve cell body",NULL,"H2.00.06.1.00004","Nerve cell body","perikaryon  ;  neurosoma  ;  soma  ;  corpus neuronis"," pericarion  ;  neurozom ;  corp neuronal"
"1199","1198","0","2","4","3","H2.00.06.1.00005 gemmula somatica -- Somatic spine",NULL,"H2.00.06.1.00005","Somatic spine","gemmula somatica"," spin somatic"
"1200","1198","0","2","4","3","H2.00.06.1.00006 colliculus axonalis -- Axon hillock",NULL,"H2.00.06.1.00006","Axon hillock","colliculus axonalis","colicul axonal"
"1201","1198","0","2","4","3","H2.00.06.1.00007 neurofibrilla -- Neurofibril",NULL,"H2.00.06.1.00007","Neurofibril","neurofibrilla"," neurofibrilă "
"1202","1198","0","2","4","3","H2.00.06.1.00008 microtubulus neuralis  ;  neurotubulus -- Neural microtubule; Neurotubule",NULL,"H2.00.06.1.00008","Neural microtubule; Neurotubule","microtubulus neuralis  ;  neurotubulus"," microtubul neural  ;  neurotubul "
"1203","1198","0","2","4","3","H2.00.06.1.00009 substantia chromatophilica -- Chromatophilic substance",NULL,"H2.00.06.1.00009","Chromatophilic substance","substantia chromatophilica"," substanță cromatofilică "
"1204","1195","0","2","4","3","H2.00.06.1.00010 neurofibra -- Nerve fibre",NULL,"H2.00.06.1.00010","Nerve fibre","neurofibra"," fibră nervoasă "
"1205","1204","0","2","4","3","H2.00.06.1.00011 neurofibra centralis -- Central nerve fibre",NULL,"H2.00.06.1.00011","Central nerve fibre","neurofibra centralis"," fibră nervoasă centrală"
"1206","1204","0","2","4","3","H2.00.06.1.00012 neurofibra peripherica -- Peripheral nerve fibre",NULL,"H2.00.06.1.00012","Peripheral nerve fibre","neurofibra peripherica"," fibră nervoasă periferică "
"1207","3603","0","2","4","3","H2.00.06.1.00012 neurofibra peripherica -- Peripheral nerve fibre",NULL,"H2.00.06.1.00012","Peripheral nerve fibre","neurofibra peripherica"," fibră nervoasă periferică "
"1208","1204","0","2","4","3","H2.00.06.1.00013 neurofibra motoria -- Motor nerve fibre",NULL,"H2.00.06.1.00013","Motor nerve fibre","neurofibra motoria"," fibră nervoasă motorie "
"1209","1204","0","2","4","3","H2.00.06.1.00014 neurofibra sensoria -- Sensory nerve fibre",NULL,"H2.00.06.1.00014","Sensory nerve fibre","neurofibra sensoria"," fibră nervoasă senzitivă "
"1210","1204","0","2","4","3","H2.00.06.1.00015 neurofibra afferens -- Afferent nerve fibre",NULL,"H2.00.06.1.00015","Afferent nerve fibre","neurofibra afferens"," fibră nervoasă aferentă"
"1211","1204","0","2","4","3","H2.00.06.1.00016 neurofibra efferens -- Efferent nerve fibre",NULL,"H2.00.06.1.00016","Efferent nerve fibre","neurofibra efferens"," fibră nervoasă eferentă"
"1211","1206","0","2","4","3","H2.00.06.1.00016 neurofibra efferens -- Efferent nerve fibre",NULL,"H2.00.06.1.00016","Efferent nerve fibre","neurofibra efferens"," fibră nervoasă eferentă"
"1213","1204","0","2","4","3","H2.00.06.1.00017 neurofibra internuntialis -- Internuncial nerve fibre",NULL,"H2.00.06.1.00017","Internuncial nerve fibre","neurofibra internuntialis"," fibră nervoasă de asociație"
"1214","1195","0","2","4","3","H2.00.06.1.00018 axon  -- Axon",NULL,"H2.00.06.1.00018","Axon","axon "," axon  "
"1215","1214","0","2","4","3","H2.00.06.1.00019 axoplasma -- Axoplasm",NULL,"H2.00.06.1.00019","Axoplasm","axoplasma"," axoplasmă "
"1216","1214","0","2","4","3","H2.00.06.1.00020 segmentum initiale -- Initial segment",NULL,"H2.00.06.1.00020","Initial segment","segmentum initiale"," segment inițial "
"1217","1216","0","2","4","3","H2.00.06.1.00021 densitas subaxolemmalis -- Subaxolemmal density",NULL,"H2.00.06.1.00021","Subaxolemmal density","densitas subaxolemmalis"," densitate subaxolemală"
"1218","1214","0","2","4","3","H2.00.06.1.00022 ramus collateralis axonis -- Axon collateral",NULL,"H2.00.06.1.00022","Axon collateral","ramus collateralis axonis"," ramură colaterală axonală  "
"1219","1218","0","2","4","3","H2.00.06.1.00023 ramus collateralis recurrens axonis -- Recurrent axon collateral",NULL,"H2.00.06.1.00023","Recurrent axon collateral","ramus collateralis recurrens axonis"," ramură colaterală axonală recurentă "
"1220","1214","0","2","4","3","H2.00.06.1.00024 varicositas axonalis -- Axon varicosity",NULL,"H2.00.06.1.00024","Axon varicosity","varicositas axonalis"," varicozitate axonală"
"1221","1214","0","2","4","3","H2.00.06.1.00025 segmentum intervaricosum -- Intervaricose segment",NULL,"H2.00.06.1.00025","Intervaricose segment","segmentum intervaricosum"," segment intervaricos "
"1222","1214","0","2","4","3","H2.00.06.1.00026 telodendron -- Terminal arborization",NULL,"H2.00.06.1.00026","Terminal arborization","telodendron"," telodendron "
"1223","1214","0","2","4","3","H2.00.06.1.00027 bulbulus terminalis -- Terminal bouton",NULL,"H2.00.06.1.00027","Terminal bouton","bulbulus terminalis","buton terminal"
"1223","1269","0","2","4","3","H2.00.06.1.00027 bulbulus terminalis -- Terminal bouton",NULL,"H2.00.06.1.00027","Terminal bouton","bulbulus terminalis","buton terminal"
"1225","1214","0","2","4","3","H2.00.06.1.00028 terminatio calycealis axonis -- Calyceal axonal ending",NULL,"H2.00.06.1.00028","Calyceal axonal ending","terminatio calycealis axonis","terminație caliceală axonală"
"1226","1195","0","2","4","3","H2.00.06.1.00029 dendritum -- Dendrite",NULL,"H2.00.06.1.00029","Dendrite","dendritum"," dendrită "
"1227","1226","0","2","4","3","H2.00.06.1.00030 ramus dendriticus -- Dendritic branch; Dendritic shaft",NULL,"H2.00.06.1.00030","Dendritic branch; Dendritic shaft","ramus dendriticus"," ramură dendritică"
"1228","1227","0","2","4","3","H2.00.06.1.00031 ramus dendriticus primarius -- Primary dendritic branch",NULL,"H2.00.06.1.00031","Primary dendritic branch","ramus dendriticus primarius"," ramură dendritică primară "
"1229","1300","0","2","4","3","H2.00.06.1.00032 glomerulus synapticus -- Synaptic glomerule",NULL,"H2.00.06.1.00032","Synaptic glomerule","glomerulus synapticus"," glomerul sinaptic "
"1230","1227","0","2","4","3","H2.00.06.1.00032 ramus dendriticus secundarius -- Secondary dendritic branch",NULL,"H2.00.06.1.00032","Secondary dendritic branch","ramus dendriticus secundarius"," ramură dendritică secundară "
"1231","1227","0","2","4","3","H2.00.06.1.00033 ramus dendriticus tertiarius -- Tertiary dendritic branch",NULL,"H2.00.06.1.00033","Tertiary dendritic branch","ramus dendriticus tertiarius"," ramură dendritică terțiară "
"1232","1300","0","2","4","3","H2.00.06.1.00033 synaptosoma -- Synaptosome",NULL,"H2.00.06.1.00033","Synaptosome","synaptosoma"," sinaptozom "
"1233","1226","0","2","4","3","H2.00.06.1.00034 appendix dendritica -- Dendritic appendage; Dendritic appendix",NULL,"H2.00.06.1.00034","Dendritic appendage; Dendritic appendix","appendix dendritica","proces dendritic"
"1234","1226","0","2","4","3","H2.00.06.1.00035 varicositas dendritica -- Dendritic varicosity",NULL,"H2.00.06.1.00035","Dendritic varicosity","varicositas dendritica"," varicozitate dendritică"
"1235","1226","0","2","4","3","H2.00.06.1.00036 gemmula dendritica -- Dendritic spine",NULL,"H2.00.06.1.00036","Dendritic spine","gemmula dendritica"," spin dendritic"
"1236","1235","0","2","4","3","H2.00.06.1.00037 apparatus gemmularis -- Spine apparatus",NULL,"H2.00.06.1.00037","Spine apparatus","apparatus gemmularis"," aparat spinal "
"1237","1235","0","2","4","3","H2.00.06.1.00038 gemmula sessilis -- Sessile spine; Stubby spine",NULL,"H2.00.06.1.00038","Sessile spine; Stubby spine","gemmula sessilis","spin sesil"
"1238","1235","0","2","4","3","H2.00.06.1.00039 gemmula longa -- Thin-necked spine",NULL,"H2.00.06.1.00039","Thin-necked spine","gemmula longa","spin pediculat"
"1239","1238","0","2","4","3","H2.00.06.1.00040 caput gemmulae -- Spine head",NULL,"H2.00.06.1.00040","Spine head","caput gemmulae","cap al spinului"
"1240","1238","0","2","4","3","H2.00.06.1.00041 stipes gemmulae -- Spine stalk",NULL,"H2.00.06.1.00041","Spine stalk","stipes gemmulae","trunchi al spinului"
"1241","1235","0","2","4","3","H2.00.06.1.00042 gemmula ramosa -- Branched spine",NULL,"H2.00.06.1.00042","Branched spine","gemmula ramosa","spin ramificat"
"1242","1235","0","2","4","3","H2.00.06.1.00043 gemmula uncinata -- Crooked spine",NULL,"H2.00.06.1.00043","Crooked spine","gemmula uncinata","spin uncinat"
"1243","1235","0","2","4","3","H2.00.06.1.00044 spinula dendritica -- Dendritic spinule",NULL,"H2.00.06.1.00044","Dendritic spinule","spinula dendritica","spinul dendritic"
"1244","1226","0","2","4","3","H2.00.06.1.00045 terminatio calycealis dendriti -- Calyceal dendritic ending",NULL,"H2.00.06.1.00045","Calyceal dendritic ending","terminatio calycealis dendriti"," terminație caliceală dendritică "
"1245","1195","0","2","4","3","H2.00.06.1.00046 neuron unipolare -- Unipolar neuron",NULL,"H2.00.06.1.00046","Unipolar neuron","neuron unipolare"," neuron unipolar "
"1246","1195","0","2","4","3","H2.00.06.1.00047 neuron pseudounipolare -- Pseudounipolar neuron",NULL,"H2.00.06.1.00047","Pseudounipolar neuron","neuron pseudounipolare"," neuron pseudounipolar "
"1247","1246","0","2","4","3","H2.00.06.1.00048 processus peripheralis -- Peripheral process",NULL,"H2.00.06.1.00048","Peripheral process","processus peripheralis"," proces periferic "
"1248","1246","0","2","4","3","H2.00.06.1.00049 processus centralis -- Central process",NULL,"H2.00.06.1.00049","Central process","processus centralis"," proces central "
"1249","1195","0","2","4","3","H2.00.06.1.00050 neuron bipolare -- Bipolar neuron",NULL,"H2.00.06.1.00050","Bipolar neuron","neuron bipolare"," neuron bipolar "
"1250","1195","0","2","4","3","H2.00.06.1.00051 neuron multipolare -- Multipolar neuron",NULL,"H2.00.06.1.00051","Multipolar neuron","neuron multipolare"," neuron multipolar "
"1251","3618","0","2","4","3","H2.00.06.1.00051 neuron multipolare -- Multipolar neuron",NULL,"H2.00.06.1.00051","Multipolar neuron","neuron multipolare"," neuron multipolar "
"1252","1250","0","2","4","3","H2.00.06.1.00052 neuron multipolare longiaxonicum -- Multipolar neuron with long axon",NULL,"H2.00.06.1.00052","Multipolar neuron with long axon","neuron multipolare longiaxonicum"," neuron multipolar cu axon lung "
"1253","1250","0","2","4","3","H2.00.06.1.00053 neuron multipolare breviaxonicum -- Multipolar neuron with short axon",NULL,"H2.00.06.1.00053","Multipolar neuron with short axon","neuron multipolare breviaxonicum"," neuron multipolar cu axon scurt "
"1254","1195","0","2","4","3","H2.00.06.1.00054 motoneuron  ;  neuron motorium -- Motor neuron",NULL,"H2.00.06.1.00054","Motor neuron","motoneuron  ;  neuron motorium"," motoneuron  ;  neuron motor "
"1255","4264","0","2","4","3","H2.00.06.1.00054 motoneuron  ;  neuron motorium -- Motor neuron",NULL,"H2.00.06.1.00054","Motor neuron","motoneuron  ;  neuron motorium"," motoneuron  ;  neuron motor "
"1256","1195","0","2","4","3","H2.00.06.1.00055 neuron sensorium -- Sensory neuron",NULL,"H2.00.06.1.00055","Sensory neuron","neuron sensorium"," neuron senzitiv "
"1257","3620","0","2","4","3","H2.00.06.1.00055 neuron sensorium -- Sensory neuron",NULL,"H2.00.06.1.00055","Sensory neuron","neuron sensorium"," neuron senzitiv "
"1258","1195","0","2","4","3","H2.00.06.1.00056 neuron afferens -- Afferent neuron",NULL,"H2.00.06.1.00056","Afferent neuron","neuron afferens"," neuron aferent "
"1259","1195","0","2","4","3","H2.00.06.1.00057 neuron efferens -- Efferent neuron",NULL,"H2.00.06.1.00057","Efferent neuron","neuron efferens"," neuron eferent"
"1260","1195","0","2","4","3","H2.00.06.1.00058 interneuron  ;  neuron internuntiale -- Interneuron; Internuncial neuron",NULL,"H2.00.06.1.00058","Interneuron; Internuncial neuron","interneuron  ;  neuron internuntiale"," interneuron  ;  neuron de asociație"
"1260","4264","0","2","4","3","H2.00.06.1.00058 interneuron  ;  neuron internuntiale -- Interneuron; Internuncial neuron",NULL,"H2.00.06.1.00058","Interneuron; Internuncial neuron","interneuron  ;  neuron internuntiale"," interneuron  ;  neuron de asociație"
"1262","1195","0","2","4","3","H2.00.06.1.00059 neuron secretorium -- Secretory neuron",NULL,"H2.00.06.1.00059","Secretory neuron","neuron secretorium"," neuron secretor "
"1263","1262","0","2","4","3","H2.00.06.1.00060 substantia neurosecretoria -- Neurosecretory material",NULL,"H2.00.06.1.00060","Neurosecretory material","substantia neurosecretoria"," substanță neurosecretoare "
"1263","2923","0","2","4","3","H2.00.06.1.00060 substantia neurosecretoria -- Neurosecretory substance",NULL,"H2.00.06.1.00060","Neurosecretory substance","substantia neurosecretoria"," substanță neurosecretoare "
"1265","1262","0","2","4","3","H2.00.06.1.00061 vesicula neurosecretoria -- Neurosecretory vesicle",NULL,"H2.00.06.1.00061","Neurosecretory vesicle","vesicula neurosecretoria"," veziculă neurosecretoare "
"1266","1195","0","2","4","3","H2.00.06.1.00062 neuron pigmentosum -- Pigmented neuron",NULL,"H2.00.06.1.00062","Pigmented neuron","neuron pigmentosum"," neuron pigmentat "
